College Code,College Name,Branch Code,Approved Intake,Year Started,NBA,Accreditation Valid Upto
5862,R V S Educational Trust’s Groups of Institutions Integrated Campus N Paraipatti,CS,60,2009,No,-
5862,R V S Educational Trust’s Groups of Institutions Integrated Campus N Paraipatti,ME,30,2010,No,-
5862,R V S Educational Trust’s Groups of Institutions Integrated Campus N Paraipatti,CB,30,2023,No,-
5862,R V S Educational Trust’s Groups of Institutions Integrated Campus N Paraipatti,SC,30,2023,No,-
5865,Nadar Saraswathi College of Engineering and Technology Vadupudupatti Annanji,CE,60,2010,No,-
5865,Nadar Saraswathi College of Engineering and Technology Vadupudupatti Annanji,CS,60,2010,No,-
5865,Nadar Saraswathi College of Engineering and Technology Vadupudupatti Annanji,EC,60,2010,No,-
5865,Nadar Saraswathi College of Engineering and Technology Vadupudupatti Annanji,EE,60,2014,No,-
5865,Nadar Saraswathi College of Engineering and Technology Vadupudupatti Annanji,ME,60,2010,No,-
5865,Nadar Saraswathi College of Engineering and Technology Vadupudupatti Annanji,AD,30,2022,No,-
5865,Nadar Saraswathi College of Engineering and Technology Vadupudupatti Annanji,IT,30,2022,No,-
5901,Alagappa Chettair Government College of Engineering and Technology,CE,60,1952,Yes,2024
5901,Alagappa Chettair Government College of Engineering and Technology,ME,120,1952,Yes,2024
5901,Alagappa Chettair Government College of Engineering and Technology,EE,120,1952,Yes,2024
5901,Alagappa Chettair Government College of Engineering and Technology,EC,60,1969,No,-
5901,Alagappa Chettair Government College of Engineering and Technology,CS,60,2001,No,-
5902,Bharath Niketan Engineering College Thimmarasanaickanoor Aundipatti Theni,AD,60,2022,No,-
5902,Bharath Niketan Engineering College Thimmarasanaickanoor Aundipatti Theni,CE,30,2012,No,-
5902,Bharath Niketan Engineering College Thimmarasanaickanoor Aundipatti Theni,CS,60,1998,No,-
5902,Bharath Niketan Engineering College Thimmarasanaickanoor Aundipatti Theni,EC,60,1998,No,-
5902,Bharath Niketan Engineering College Thimmarasanaickanoor Aundipatti Theni,EE,60,2007,No,-
5902,Bharath Niketan Engineering College Thimmarasanaickanoor Aundipatti Theni,IT,60,2007,No,-
5902,Bharath Niketan Engineering College Thimmarasanaickanoor Aundipatti Theni,ME,60,1998,No,-
5904,K L N College of Engineering Autonomous Pottapalayam,AD,60,2021,No,-
5904,K L N College of Engineering Autonomous Pottapalayam,CS,120,1997,No,-
5904,K L N College of Engineering Autonomous Pottapalayam,EC,120,1994,No,-
5904,K L N College of Engineering Autonomous Pottapalayam,EE,60,1994,No,-
5904,K L N College of Engineering Autonomous Pottapalayam,IT,90,1999,No,-
5904,K L N College of Engineering Autonomous Pottapalayam,ME,60,1994,No,-
5904,K L N College of Engineering Autonomous Pottapalayam,SC,60,2022,No,-
5904,K L N College of Engineering Autonomous Pottapalayam,CI,60,2023,No,-
5907,Mohamed Sathak Engineering College Kilakarai,AE,60,1998,No,-
5907,Mohamed Sathak Engineering College Kilakarai,AD,60,2022,No,-
5907,Mohamed Sathak Engineering College Kilakarai,AG,30,2021,No,-
5907,Mohamed Sathak Engineering College Kilakarai,CE,60,1984,No,-
5907,Mohamed Sathak Engineering College Kilakarai,CS,90,1993,No,-
5907,Mohamed Sathak Engineering College Kilakarai,CH,45,1996,No,-
5907,Mohamed Sathak Engineering College Kilakarai,EC,60,1984,No,-
5907,Mohamed Sathak Engineering College Kilakarai,EE,60,1995,No,-
5907,Mohamed Sathak Engineering College Kilakarai,IT,90,1999,No,-
5907,Mohamed Sathak Engineering College Kilakarai,ME,60,1984,No,-
5907,Mohamed Sathak Engineering College Kilakarai,MR,30,1997,No,-
5907,Mohamed Sathak Engineering College Kilakarai,CB,60,2022,No,-
5910,P S N A Colllege of Engineering and Technology,AD,60,2020,No,-
5910,P S N A Colllege of Engineering and Technology,BM,60,2006,Yes,2025
5910,P S N A Colllege of Engineering and Technology,CE,60,1984,No,-
5910,P S N A Colllege of Engineering and Technology,CS,240,1995,Yes,2025
5910,P S N A Colllege of Engineering and Technology,CB,60,2020,No,-
5910,P S N A Colllege of Engineering and Technology,SC,60,2023,No,-
5910,P S N A Colllege of Engineering and Technology,EC,240,1984,Yes,2025
5910,P S N A Colllege of Engineering and Technology,EE,90,1995,Yes,2024
5910,P S N A Colllege of Engineering and Technology,IT,180,1998,Yes,2025
5910,P S N A Colllege of Engineering and Technology,ME,120,1984,No,-
5911,P T R College of Engineering and Technology Thanapandiyan Nagar Austinpatty,CE,30,2014,No,-
5911,P T R College of Engineering and Technology Thanapandiyan Nagar Austinpatty,CS,30,2001,No,-
5911,P T R College of Engineering and Technology Thanapandiyan Nagar Austinpatty,EC,30,2001,No,-
5911,P T R College of Engineering and Technology Thanapandiyan Nagar Austinpatty,EE,15,2006,No,-
5911,P T R College of Engineering and Technology Thanapandiyan Nagar Austinpatty,ME,30,2006,No,-
5912,630 561,CE,30,2007,No,-
5912,630 561,CS,90,2000,No,-
5912,630 561,EE,30,2000,No,-
5912,630 561,EC,30,2000,No,-
5912,630 561,ME,30,2006,No,-
5912,630 561,AD,30,2022,No,-
5912,630 561,IT,30,2022,No,-
5912,630 561,AM,30,2023,No,-
5912,630 561,SC,30,2023,No,-
5912,630 561,RM,30,2023,No,-
5913,R V S College of Engineering N Paraipatti Post,CE,30,1985,No,-
5913,R V S College of Engineering N Paraipatti Post,CS,60,1985,No,-
5913,R V S College of Engineering N Paraipatti Post,EE,30,1996,No,-
5913,R V S College of Engineering N Paraipatti Post,EC,60,1994,No,-
5913,R V S College of Engineering N Paraipatti Post,ME,30,1985,No,-
5913,R V S College of Engineering N Paraipatti Post,TX,30,1997,No,-
5913,R V S College of Engineering N Paraipatti Post,AD,30,2023,No,-
5913,R V S College of Engineering N Paraipatti Post,IT,60,2023,No,-
5913,R V S College of Engineering N Paraipatti Post,PC,30,2014,No,-
5915,SACS-M A V M M Engineering College Kidaripatty Post,CE,60,2009,No,-
5915,SACS-M A V M M Engineering College Kidaripatty Post,ME,60,1998,No,-
5915,SACS-M A V M M Engineering College Kidaripatty Post,EE,60,1998,No,-
5915,SACS-M A V M M Engineering College Kidaripatty Post,CS,60,1998,No,-
5915,SACS-M A V M M Engineering College Kidaripatty Post,EC,60,2002,No,-
5919,St. Michael College of Engineering and Technology Kalayarkoil,BT,60,2002,No,-
5919,St. Michael College of Engineering and Technology Kalayarkoil,CH,30,1998,No,-
5919,St. Michael College of Engineering and Technology Kalayarkoil,CS,60,1998,No,-
5919,St. Michael College of Engineering and Technology Kalayarkoil,EE,30,2002,No,-
5919,St. Michael College of Engineering and Technology Kalayarkoil,EC,60,1998,No,-
5919,St. Michael College of Engineering and Technology Kalayarkoil,ME,30,2012,No,-
5919,St. Michael College of Engineering and Technology Kalayarkoil,AM,60,2023,No,-
5919,St. Michael College of Engineering and Technology Kalayarkoil,BM,30,2023,No,-
5921,Syed Ammal Engineering College AchuthanVayal Post,AD,60,2021,No,-
5921,Syed Ammal Engineering College AchuthanVayal Post,CB,30,2021,No,-
5921,Syed Ammal Engineering College AchuthanVayal Post,CS,120,1998,Yes,2024
5921,Syed Ammal Engineering College AchuthanVayal Post,EC,30,1998,No,-
5921,Syed Ammal Engineering College AchuthanVayal Post,EE,30,1998,No,-
5921,Syed Ammal Engineering College AchuthanVayal Post,ME,30,2009,Yes,2024
5921,Syed Ammal Engineering College AchuthanVayal Post,CE,30,2011,No,-
5921,Syed Ammal Engineering College AchuthanVayal Post,BM,30,2023,No,-
5924,Ganapathy Chettiar College of Engineering and Technology Melakavanur Post,CE,60,2011,No,-
5924,Ganapathy Chettiar College of Engineering and Technology Melakavanur Post,CS,60,2008,No,-
5924,Ganapathy Chettiar College of Engineering and Technology Melakavanur Post,EC,60,2008,No,-
5924,Ganapathy Chettiar College of Engineering and Technology Melakavanur Post,EE,60,2008,No,-
5924,Ganapathy Chettiar College of Engineering and Technology Melakavanur Post,ME,60,2009,No,-
5924,Ganapathy Chettiar College of Engineering and Technology Melakavanur Post,IT,23,2009,No,-
5930,SBM College of Engineering and Technology Thamaraipady T N ParaipattiPirivu,CE,120,2010,No,-
5930,SBM College of Engineering and Technology Thamaraipady T N ParaipattiPirivu,CS,60,2009,No,-
5930,SBM College of Engineering and Technology Thamaraipady T N ParaipattiPirivu,EE,60,2009,No,-
5930,SBM College of Engineering and Technology Thamaraipady T N ParaipattiPirivu,EC,120,2009,No,-
5930,SBM College of Engineering and Technology Thamaraipady T N ParaipattiPirivu,ME,150,2009,No,-
5935,Fatima Michael College of Engineering and Technology Sengottai Village,AU,30,2009,No,-
5935,Fatima Michael College of Engineering and Technology Sengottai Village,CE,60,2009,No,-
5935,Fatima Michael College of Engineering and Technology Sengottai Village,CS,60,2011,No,-
5935,Fatima Michael College of Engineering and Technology Sengottai Village,SC,30,2023,No,-
5935,Fatima Michael College of Engineering and Technology Sengottai Village,EC,60,2009,No,-
5935,Fatima Michael College of Engineering and Technology Sengottai Village,EE,30,2011,No,-
5935,Fatima Michael College of Engineering and Technology Sengottai Village,ME,30,2009,No,-
5935,Fatima Michael College of Engineering and Technology Sengottai Village,AM,30,2023,No,-
5942,Ultra College of Engineering and Technology Kodikulam Bit Village Madurai-,CE,30,2013,No,-
5942,Ultra College of Engineering and Technology Kodikulam Bit Village Madurai-,CS,60,2009,No,-
5942,Ultra College of Engineering and Technology Kodikulam Bit Village Madurai-,EC,60,2009,No,-
5942,Ultra College of Engineering and Technology Kodikulam Bit Village Madurai-,EE,30,2009,No,-
5942,Ultra College of Engineering and Technology Kodikulam Bit Village Madurai-,IT,30,2011,No,-
5942,Ultra College of Engineering and Technology Kodikulam Bit Village Madurai-,ME,30,2009,No,-
5986,Velammal College of Engineering and Technology Autonomous,AD,60,2023,No,-
5986,Velammal College of Engineering and Technology Autonomous,CE,60,2011,No,-
5986,Velammal College of Engineering and Technology Autonomous,CS,180,2007,Yes,2025
5986,Velammal College of Engineering and Technology Autonomous,EE,60,2007,Yes,2025
5986,Velammal College of Engineering and Technology Autonomous,EC,120,2007,Yes,2025
5986,Velammal College of Engineering and Technology Autonomous,IT,120,2007,Yes,2025
5986,Velammal College of Engineering and Technology Autonomous,ME,60,2008,Yes,2025
5988,Theni Kammavar Sangam College of Technology Theni Main Road Koduvillarpatti,CE,30,2009,No,-
5988,Theni Kammavar Sangam College of Technology Theni Main Road Koduvillarpatti,CS,60,2007,No,-
5988,Theni Kammavar Sangam College of Technology Theni Main Road Koduvillarpatti,EE,60,2007,No,-
5988,Theni Kammavar Sangam College of Technology Theni Main Road Koduvillarpatti,EC,60,2007,No,-
5988,Theni Kammavar Sangam College of Technology Theni Main Road Koduvillarpatti,ME,60,2007,No,-
5988,Theni Kammavar Sangam College of Technology Theni Main Road Koduvillarpatti,IT,60,2025,No,-
5990,Latha Mathavan Engineering College Kidaripatti Post Alagarkoil Via Melur,CE,90,2010,No,-
5990,Latha Mathavan Engineering College Kidaripatti Post Alagarkoil Via Melur,CS,90,2007,No,-
5990,Latha Mathavan Engineering College Kidaripatti Post Alagarkoil Via Melur,EE,45,2007,No,-
5990,Latha Mathavan Engineering College Kidaripatti Post Alagarkoil Via Melur,ME,135,2010,No,-
5990,Latha Mathavan Engineering College Kidaripatti Post Alagarkoil Via Melur,EC,45,2007,No,-
1129,"Jaya School of Architecture, Poonamallee By-Pass Road, Poonamallee, Chennai 600 056",AR,30,2016,No,-
1135,Aalim Muhammed Salegh Academy of Architecture Muthapudupet Avadi IAF,AR,40,2011,No,-
1144,R V S Padmavathy School of Architecture Senthil Pakkam Village Roshanagaram,AR,40,2012,No,-
1146,MisrimalNavajeeMunoth Jain School of Architecture Rajiv Gandhi Salai OMR,AR,40,2012,No,-
1152,Chennai-Thirupathi Highway Near Periyapalayam Amman Temple Chennai,AR,80,2014,No,-
1400,Mohamed Sathak A.J. Academy of Architecture No. Old Mahabalipuram Road,AR,120,2010,No,-
1530,"Kancheepuram District, Chennai 602108",BA,40,2019,No,-
2344,Kongu School of Architecture Kongu Engineering College Campus Perundurai,AR,40,2015,No,-
2348,San Academy of Architecture ACC Pirivu NavakaraiPost Walayar Coimbatore,AR,40,2015,No,-
2361,Sasi Creative School of Archiecture No./2B Roja Raja Garden Pollachi Main,AR,80,2012,No,-
2364,VellimalaiPattinam Narasipuram Post Thondamuthur Via School of Architecture Coimbatore Institute of Engineering and Technology,AR,30,2012,No,-
2373,Hindusthan School of Architecture Othakkalmandabam Post,AR,40,2015,No,-
2376,Rathinam School of Architecture RathinamTechzone campus Pollachi Road,AR,40,2017,No,-
2667,Pallakapalayam Sankari West Post Komarapalayam Taluk Excel College of Architecture and Planning NH- Salem Main Road,AR,40,2009,No,-
2728,Tamilnadu School of Architecture Tamilnadu College of Engineering Campus,AR,40,2006,No,-
2759,The Nilgiris 643002,AR,80,2008,No,-
2779,Ranganathan Architecture College REC Kalvi Nagar Viraliyur Post Thondamuthur,AR,80,2010,No,-
3446,Prime College of Architecture and Planning Main Road Kilvelur Nagapattinam,AR,80,2011,No,-
3467,Prime Nest College of Architecture and Planning V.J.P.Campus Trichy-Chennai,AR,40,2015,No,-
3784,C.A.R.E School of Architecture No. Thayanur Village Kuttapatti Srirangam,AR,80,2010,No,-
4671,Sigma College of Architecture Moododu Anucode Post Marthandam,AR,80,2012,No,-
5863,Architecture RVS Nagar Karur Road N Paraipatti Post Vedasandur Taluk R V S Educational Trust's Group of Institutions foremerly R V S School of,AR,10,2009,No,-
2372,Park Institute of Architecture Avinashi Road NH- Kaniyur,AR,20,2014,No,-
2022,,BP,40,2022,No,-
2022,,AR,40,1957,No,-
2022,,BA,40,2010,No,-
1398,Chennai Institute of Technology and Applied Research,AD,60,2023,No,-
1398,Chennai Institute of Technology and Applied Research,CS,180,2023,No,-
1398,Chennai Institute of Technology and Applied Research,EC,60,2023,No,-
1398,Chennai Institute of Technology and Applied Research,EE,60,2023,No,-
2328,K S R Institute for Engineering and Technology Autonomous Thokkavadi,BM,60,2020,No,-
2328,K S R Institute for Engineering and Technology Autonomous Thokkavadi,CS,90,2011,Yes,2025
2328,K S R Institute for Engineering and Technology Autonomous Thokkavadi,SC,60,2022,No,-
2328,K S R Institute for Engineering and Technology Autonomous Thokkavadi,EE,60,2011,Yes,2025
2328,K S R Institute for Engineering and Technology Autonomous Thokkavadi,EC,60,2011,Yes,2025
2328,K S R Institute for Engineering and Technology Autonomous Thokkavadi,IT,60,2011,Yes,2025
2328,K S R Institute for Engineering and Technology Autonomous Thokkavadi,ME,60,2011,No,-
4679,V.P.M.M. College of Architecture For,AR,20,2015,No,-
4979,"Krishnakoil,Virudhunagar-626190",CE,30,2011,No,-
4979,"Krishnakoil,Virudhunagar-626190",CS,60,2002,No,-
4979,"Krishnakoil,Virudhunagar-626190",IT,60,2002,No,-
4979,"Krishnakoil,Virudhunagar-626190",EE,60,2002,No,-
4979,"Krishnakoil,Virudhunagar-626190",EC,60,2002,No,-
1428,E S Engineering College Chennai Trunk Road Ayyankoilpattu,AD,60,2023,No,-
1428,E S Engineering College Chennai Trunk Road Ayyankoilpattu,CS,60,2007,No,-
1428,E S Engineering College Chennai Trunk Road Ayyankoilpattu,EC,60,2007,No,-
1428,E S Engineering College Chennai Trunk Road Ayyankoilpattu,IT,60,2023,No,-
1514,"SriNandhanamCollegeofEngineeringandTechnology,Molagarampatti,Tirupattur,",CS,60,2001,No,-
1514,"SriNandhanamCollegeofEngineeringandTechnology,Molagarampatti,Tirupattur,",EE,45,2001,No,-
1514,"SriNandhanamCollegeofEngineeringandTechnology,Molagarampatti,Tirupattur,",ME,60,2005,No,-
1514,"SriNandhanamCollegeofEngineeringandTechnology,Molagarampatti,Tirupattur,",BT,60,2015,No,-
1514,"SriNandhanamCollegeofEngineeringandTechnology,Molagarampatti,Tirupattur,",MR,30,2015,No,-
2345,Dhirajlal Gandhi College of Technology Sikkanampatty Opp. to Airport Omalur,CE,30,2011,No,-
2345,Dhirajlal Gandhi College of Technology Sikkanampatty Opp. to Airport Omalur,AG,30,2021,No,-
2345,Dhirajlal Gandhi College of Technology Sikkanampatty Opp. to Airport Omalur,CS,150,2011,No,-
2345,Dhirajlal Gandhi College of Technology Sikkanampatty Opp. to Airport Omalur,EC,90,2011,No,-
2345,Dhirajlal Gandhi College of Technology Sikkanampatty Opp. to Airport Omalur,EE,60,2014,No,-
2345,Dhirajlal Gandhi College of Technology Sikkanampatty Opp. to Airport Omalur,ME,30,2012,No,-
2345,Dhirajlal Gandhi College of Technology Sikkanampatty Opp. to Airport Omalur,AD,60,2021,No,-
2345,Dhirajlal Gandhi College of Technology Sikkanampatty Opp. to Airport Omalur,IT,60,2022,No,-
2345,Dhirajlal Gandhi College of Technology Sikkanampatty Opp. to Airport Omalur,RM,30,2023,No,-
2621,Er. Perumal Manimekalai College of Engineering Autonomous NearKoneripalli,AD,60,2021,No,-
2621,Er. Perumal Manimekalai College of Engineering Autonomous NearKoneripalli,AE,60,2005,No,-
2621,Er. Perumal Manimekalai College of Engineering Autonomous NearKoneripalli,CE,60,2012,No,-
2621,Er. Perumal Manimekalai College of Engineering Autonomous NearKoneripalli,CH,60,2023,No,-
2621,Er. Perumal Manimekalai College of Engineering Autonomous NearKoneripalli,CB,60,2022,No,-
2621,Er. Perumal Manimekalai College of Engineering Autonomous NearKoneripalli,EC,120,2002,Yes,2025
2621,Er. Perumal Manimekalai College of Engineering Autonomous NearKoneripalli,CS,120,2012,Yes,2025
2621,Er. Perumal Manimekalai College of Engineering Autonomous NearKoneripalli,EE,60,2002,Yes,2025
2621,Er. Perumal Manimekalai College of Engineering Autonomous NearKoneripalli,IT,120,2007,Yes,2025
2621,Er. Perumal Manimekalai College of Engineering Autonomous NearKoneripalli,MC,60,2013,No,-
2621,Er. Perumal Manimekalai College of Engineering Autonomous NearKoneripalli,ME,120,2002,Yes,2025
2652,AL-Ameen Engineering College Autonomous KarundevanPalayam,AD,30,2022,No,-
2652,AL-Ameen Engineering College Autonomous KarundevanPalayam,IT,30,2020,No,-
2652,AL-Ameen Engineering College Autonomous KarundevanPalayam,CS,60,2009,No,-
2652,AL-Ameen Engineering College Autonomous KarundevanPalayam,EE,30,2009,No,-
2652,AL-Ameen Engineering College Autonomous KarundevanPalayam,EC,30,2009,No,-
2652,AL-Ameen Engineering College Autonomous KarundevanPalayam,ME,60,2009,No,-
2702,Bannari Amman Institute of Technology Autonomous Sathyamanagalam,BM,60,2019,No,-
2702,Bannari Amman Institute of Technology Autonomous Sathyamanagalam,CD,60,2022,No,-
2702,Bannari Amman Institute of Technology Autonomous Sathyamanagalam,CE,30,2001,No,-
2702,Bannari Amman Institute of Technology Autonomous Sathyamanagalam,CS,240,1996,Yes,2023
2702,Bannari Amman Institute of Technology Autonomous Sathyamanagalam,EC,240,1998,Yes,2023
2702,Bannari Amman Institute of Technology Autonomous Sathyamanagalam,EE,60,1996,Yes,2025
2702,Bannari Amman Institute of Technology Autonomous Sathyamanagalam,EI,60,2007,Yes,2025
2702,Bannari Amman Institute of Technology Autonomous Sathyamanagalam,MZ,60,2012,Yes,2025
2702,Bannari Amman Institute of Technology Autonomous Sathyamanagalam,ME,60,1996,Yes,2025
2702,Bannari Amman Institute of Technology Autonomous Sathyamanagalam,SE,60,2019,No,-
2702,Bannari Amman Institute of Technology Autonomous Sathyamanagalam,AD,180,2020,No,-
2702,Bannari Amman Institute of Technology Autonomous Sathyamanagalam,AG,60,2015,Yes,2028
2702,Bannari Amman Institute of Technology Autonomous Sathyamanagalam,AL,120,2021,No,-
2702,Bannari Amman Institute of Technology Autonomous Sathyamanagalam,BT,120,2003,Yes,2023
2702,Bannari Amman Institute of Technology Autonomous Sathyamanagalam,CB,60,2019,No,-
2702,Bannari Amman Institute of Technology Autonomous Sathyamanagalam,CT,60,2019,No,-
2702,Bannari Amman Institute of Technology Autonomous Sathyamanagalam,FD,60,2016,No,-
2702,Bannari Amman Institute of Technology Autonomous Sathyamanagalam,FT,30,2004,Yes,2025
2702,Bannari Amman Institute of Technology Autonomous Sathyamanagalam,IT,180,1999,Yes,2025
2717,Sasurie College of Engineering Vijayamangalam,AD,60,2020,No,-
2717,Sasurie College of Engineering Vijayamangalam,CS,120,2001,No,-
2717,Sasurie College of Engineering Vijayamangalam,SC,60,2023,No,-
2717,Sasurie College of Engineering Vijayamangalam,IT,60,2023,No,-
2717,Sasurie College of Engineering Vijayamangalam,EC,120,2001,No,-
2717,Sasurie College of Engineering Vijayamangalam,EE,30,2002,No,-
2717,Sasurie College of Engineering Vijayamangalam,ME,60,2005,No,-
2717,Sasurie College of Engineering Vijayamangalam,CE,30,2011,No,-
3021,University College of Engineering Pattukkottai ECR Road Rajamadam,CE,60,2009,No,-
3021,University College of Engineering Pattukkottai ECR Road Rajamadam,CS,60,2015,No,-
3021,University College of Engineering Pattukkottai ECR Road Rajamadam,EC,60,2009,No,-
3021,University College of Engineering Pattukkottai ECR Road Rajamadam,EE,60,2009,No,-
3021,University College of Engineering Pattukkottai ECR Road Rajamadam,ME,60,2009,No,-
3021,University College of Engineering Pattukkottai ECR Road Rajamadam,XC,30,2009,No,-
3021,University College of Engineering Pattukkottai ECR Road Rajamadam,XM,30,2009,No,-
3809,Kurinji College of Engineering and Technology Manapparai,CS,45,2001,No,-
3809,Kurinji College of Engineering and Technology Manapparai,EE,60,2005,No,-
3809,Kurinji College of Engineering and Technology Manapparai,EC,60,2001,No,-
3809,Kurinji College of Engineering and Technology Manapparai,ME,60,2001,No,-
4960,Mepco Schlenk Engineering College Autonomous Sivakasi,CE,120,1984,Yes,2025
4960,Mepco Schlenk Engineering College Autonomous Sivakasi,EE,120,1984,Yes,2025
4960,Mepco Schlenk Engineering College Autonomous Sivakasi,EC,180,1984,Yes,2025
4960,Mepco Schlenk Engineering College Autonomous Sivakasi,CS,180,1987,Yes,2025
4960,Mepco Schlenk Engineering College Autonomous Sivakasi,ME,120,1993,Yes,2025
4960,Mepco Schlenk Engineering College Autonomous Sivakasi,IT,120,2001,Yes,2025
4960,Mepco Schlenk Engineering College Autonomous Sivakasi,BT,60,2002,Yes,2025
4960,Mepco Schlenk Engineering College Autonomous Sivakasi,AD,120,2020,No,-
4960,Mepco Schlenk Engineering College Autonomous Sivakasi,BM,60,2020,No,-
4960,Mepco Schlenk Engineering College Autonomous Sivakasi,AR,40,2022,No,-
5914,Solamalai College of Engineering Veerapanjan,AD,60,2022,No,-
5914,Solamalai College of Engineering Veerapanjan,CB,60,2022,No,-
5914,Solamalai College of Engineering Veerapanjan,CE,30,1999,No,-
5914,Solamalai College of Engineering Veerapanjan,CS,60,1995,No,-
5914,Solamalai College of Engineering Veerapanjan,EC,60,1997,No,-
5914,Solamalai College of Engineering Veerapanjan,EE,30,1995,No,-
5914,Solamalai College of Engineering Veerapanjan,ME,30,1995,No,-
1126,J.N.N Institute of Engineering Autonomous Ushaa Garden Kannigaipair Village,AG,30,2020,No,-
1126,J.N.N Institute of Engineering Autonomous Ushaa Garden Kannigaipair Village,AD,60,2020,No,-
1126,J.N.N Institute of Engineering Autonomous Ushaa Garden Kannigaipair Village,BM,30,2020,No,-
1126,J.N.N Institute of Engineering Autonomous Ushaa Garden Kannigaipair Village,CS,90,2008,No,-
1126,J.N.N Institute of Engineering Autonomous Ushaa Garden Kannigaipair Village,EC,60,2008,No,-
1126,J.N.N Institute of Engineering Autonomous Ushaa Garden Kannigaipair Village,CY,60,2022,No,-
1126,J.N.N Institute of Engineering Autonomous Ushaa Garden Kannigaipair Village,EV,60,2023,No,-
1126,J.N.N Institute of Engineering Autonomous Ushaa Garden Kannigaipair Village,RM,30,2020,No,-
4669,Thamirabharani Engineering College Chathirampudukulam Village,CE,30,2011,No,-
4669,Thamirabharani Engineering College Chathirampudukulam Village,CS,120,2011,No,-
4669,Thamirabharani Engineering College Chathirampudukulam Village,EC,90,2011,No,-
4669,Thamirabharani Engineering College Chathirampudukulam Village,EE,30,2011,No,-
4669,Thamirabharani Engineering College Chathirampudukulam Village,ME,30,2011,No,-
